gamma,beta,expected_qubo_energy
0.10471975511965977,2.552544031041707,67.40001723900477
0.10471975511965977,2.5918139392115793,67.28268149933945
0.10471975511965977,2.6310838473814515,67.37784654347382
0.10471975511965977,2.670353755551324,67.69335660260043
0.10471975511965977,2.709623663721197,68.23302613561076
0.10471975511965977,2.748893571891069,68.99647448916821
0.10471975511965977,2.788163480060941,69.97905568976775
0.10471975511965977,2.827433388230814,71.17188558717545
0.10471975511965977,2.8667032964006864,72.56196621884857
0.10471975511965977,2.9059732045705586,74.13240491503409
0.10471975511965977,2.945243112740431,75.86272337182871
0.10471975511965977,2.9845130209103035,77.72924974074951
0.10471975511965977,3.023782929080176,79.70558477173864
0.10471975511965977,3.0630528372500483,81.76313125132847
0.10471975511965977,3.1023227454199205,83.87167444298234
0.10471975511965977,3.141592653589793,86.0
0.15707963267948966,0.0,86.0
0.15707963267948966,0.039269908169872414,86.14510677394381
0.15707963267948966,0.07853981633974483,86.28520090832534
0.15707963267948966,0.11780972450961724,86.41788825236799
0.15707963267948966,0.15707963267948966,86.54094398051245
0.15707963267948966,0.19634954084936207,86.65236094840306
0.15707963267948966,0.23561944901923448,86.75039280894977
0.15707963267948966,0.2748893571891069,86.83359086568329
0.15707963267948966,0.3141592653589793,86.9008337938558
0.15707963267948966,0.3534291735288517,86.95134953414282
0.15707963267948966,0.39269908169872414,86.98472885509423
0.15707963267948966,0.43196898986859655,87.00093028397791
0.15707963267948966,0.47123889803846897,87.00027631632206
0.15707963267948966,0.5105088062083414,86.98344102715804
0.15707963267948966,0.5497787143782138,86.95142941643935
0.15707963267948966,0.5890486225480862,86.90554902223046
0.15707963267948966,0.6283185307179586,86.84737452308433
0.15707963267948966,0.667588438887831,86.7787062209607
0.15707963267948966,0.7068583470577035,86.70152344388299
0.15707963267948966,0.7461282552275759,86.61793402969737
0.15707963267948966,0.7853981633974483,86.53012114577903
0.15707963267948966,0.8246680715673207,86.44028876204119
0.15707963267948966,0.8639379797371931,86.35060712463083
0.15707963267948966,0.9032078879070655,86.26315957451719
0.15707963267948966,0.9424777960769379,86.17989201888612
0.15707963267948966,0.9817477042468103,86.10256629477854
0.15707963267948966,1.0210176124166828,86.03271856543026
0.15707963267948966,1.0602875205865552,85.97162376276987
0.15707963267948966,1.0995574287564276,85.9202669376333
0.15707963267948966,1.1388273369263,85.87932220623777
0.15707963267948966,1.1780972450961724,85.84913979158023
0.15707963267948966,1.2173671532660448,85.82974145640266
0.15707963267948966,1.2566370614359172,85.82082441516727
0.15707963267948966,1.2959069696057897,85.82177360129533
0.15707963267948966,1.335176877775662,85.8316819579406
0.15707963267948966,1.3744467859455345,85.84937822095102
0.15707963267948966,1.413716694115407,85.87346147631429
0.15707963267948966,1.4529866022852793,85.90234160592449
0.15707963267948966,1.4922565104551517,85.93428458907317
0.15707963267948966,1.5315264186250241,85.96746150628746
0.15707963267948966,1.5707963267948966,86.0
0.15707963267948966,1.610066234964769,86.03003688529353
0.15707963267948966,1.6493361431346414,86.05577057515296
0.15707963267948966,1.6886060513045138,86.07551198897083
0.15707963267948966,1.7278759594743862,86.08773265040604
0.15707963267948966,1.7671458676442586,86.09110875014554
0.15707963267948966,1.806415775814131,86.08456004897897
0.15707963267948966,1.8456856839840035,86.06728262437575
0.15707963267948966,1.8849555921538759,86.03877461634305
0.15707963267948966,1.9242255003237483,85.99885430191749
0.15707963267948966,1.9634954084936207,85.94767001800007
0.15707963267948966,2.002765316663493,85.8857016546029
0.15707963267948966,2.0420352248333655,85.8137536500169
0.15707963267948966,2.081305133003238,85.73293963071964
0.15707963267948966,2.1205750411731104,85.64465904681093
0.15707963267948966,2.1598449493429825,85.55056635328566
0.15707963267948966,2.199114857512855,85.45253347355442
0.15707963267948966,2.238384765682728,85.35260644974817
0.15707963267948966,2.2776546738526,85.25295733030366
0.15707963267948966,2.316924582022472,85.15583246553862
0.15707963267948966,2.356194490192345,85.06349847338164
0.15707963267948966,2.3954643983622175,84.97818719788224
0.15707963267948966,2.4347343065320897,84.90204101105162
0.15707963267948966,2.474004214701962,84.83705980330461
0.15707963267948966,2.5132741228718345,84.78505096935632
0.15707963267948966,2.552544031041707,84.74758362583366
0.15707963267948966,2.5918139392115793,84.72594819580164
0.15707963267948966,2.6310838473814515,84.72112236633161
0.15707963267948966,2.670353755551324,84.73374427132829
0.15707963267948966,2.709623663721197,84.76409357686262
0.15707963267948966,2.748893571891069,84.81208095448615
0.15707963267948966,2.788163480060941,84.87724622417736
0.15707963267948966,2.827433388230814,84.95876523765436
0.15707963267948966,2.8667032964006864,85.05546535998775
0.15707963267948966,2.9059732045705586,85.16584919796959
0.15707963267948966,2.945243112740431,85.28812602269367
0.15707963267948966,2.9845130209103035,85.42025014620765
0.15707963267948966,3.023782929080176,85.5599653425273
0.15707963267948966,3.0630528372500483,85.70485425590083
0.15707963267948966,3.1023227454199205,85.85239161763721
0.15707963267948966,3.141592653589793,86.0
0.20943951023931953,0.0,86.0
0.20943951023931953,0.039269908169872414,86.00611448655968
0.20943951023931953,0.07853981633974483,86.01183919638537
0.20943951023931953,0.11780972450961724,86.0170816287028
0.20943951023931953,0.15707963267948966,86.02176055860609
0.20943951023931953,0.19634954084936207,86.02580774200378
0.20943951023931953,0.23561944901923448,86.0291693064507
0.20943951023931953,0.2748893571891069,86.0318067954002
0.20943951023931953,0.3141592653589793,86.0336978419069
0.20943951023931953,0.3534291735288517,86.03483645687632
0.20943951023931953,0.39269908169872414,86.03523292637772
0.20943951023931953,0.43196898986859655,86.03491332209728
0.20943951023931953,0.47123889803846897,86.03391863843703
0.20943951023931953,0.5105088062083414,86.03230357887125
0.20943951023931953,0.5497787143782138,86.03013502270488
0.20943951023931953,0.5890486225480862,86.02749021113445
0.20943951023931953,0.6283185307179586,86.02445469830434
0.20943951023931953,0.667588438887831,86.02112011872272
0.20943951023931953,0.7068583470577035,86.01758182678292
0.20943951023931953,0.7461282552275759,86.01393646715518
0.20943951023931953,0.7853981633974483,86.01027953637971
0.20943951023931953,0.8246680715673207,86.006702996062
0.20943951023931953,0.8639379797371931,86.00329299666102
0.20943951023931953,0.9032078879070655,86.00012776799184
0.20943951023931953,0.9424777960769379,85.99727572830903
0.20943951023931953,0.9817477042468103,85.994793858318
0.20943951023931953,1.0210176124166828,85.99272637978648
0.20943951023931953,1.0602875205865552,85.99110377079136
0.20943951023931953,1.0995574287564276,85.98994214120522
0.20943951023931953,1.1388273369263,85.98924298302529
0.20943951023931953,1.1780972450961724,85.98899330078441
0.20943951023931953,1.2173671532660448,85.98916611780433
0.20943951023931953,1.2566370614359172,85.98972134467533
0.20943951023931953,1.2959069696057897,85.99060698732055
0.20943951023931953,1.335176877775662,85.99176066353219
0.20943951023931953,1.3744467859455345,85.99311138918723
0.20943951023931953,1.413716694115407,85.9945815886108
0.20943951023931953,1.4529866022852793,85.99608927797192
0.20943951023931953,1.4922565104551517,85.99755036626351
0.20943951023931953,1.5315264186250241,85.99888101546632
0.20943951023931953,1.5707963267948966,86.0
0.20943951023931953,1.610066234964769,86.00083100554127
0.20943951023931953,1.6493361431346414,86.00130480876597
0.20943951023931953,1.6886060513045138,86.0013612824851
0.20943951023931953,1.7278759594743862,86.00095117495209
0.20943951023931953,1.7671458676442586,86.00003761768352
0.20943951023931953,1.806415775814131,85.99859732285032
0.20943951023931953,1.8456856839840035,85.9966214389643
0.20943951023931953,1.8849555921538759,85.9941160420587
0.20943951023931953,1.9242255003237483,85.99110224857371
0.20943951023931953,1.9634954084936207,85.9876159455582
0.20943951023931953,2.002765316663493,85.98370714328213
0.20943951023931953,2.0420352248333655,85.97943896474592
0.20943951023931953,2.081305133003238,85.97488629560908
0.20943951023931953,2.1205750411731104,85.97013412651643
0.20943951023931953,2.1598449493429825,85.96527562749667
0.20943951023931953,2.199114857512855,85.96041000081357
0.20943951023931953,2.238384765682728,85.95564016423646
0.20943951023931953,2.2776546738526,85.9510703209948
0.20943951023931953,2.316924582022472,85.94680347561581
0.20943951023931953,2.356194490192345,85.94293895630557
0.20943951023931953,2.3954643983622175,85.93957000452247
0.20943951023931953,2.4347343065320897,85.93678149087305
0.20943951023931953,2.474004214701962,85.93464781350549
0.20943951023931953,2.5132741228718345,85.93323103081838
0.20943951023931953,2.552544031041707,85.93257927468014
0.20943951023931953,2.5918139392115793,85.93272548359779
0.20943951023931953,2.6310838473814515,85.93368648752934
0.20943951023931953,2.670353755551324,85.93546246751424
0.20943951023931953,2.709623663721197,85.93803680421001
0.20943951023931953,2.748893571891069,85.941376319965
0.20943951023931953,2.788163480060941,85.94543190950174
0.20943951023931953,2.827433388230814,85.95013954482697
0.20943951023931953,2.8667032964006864,85.95542163088453
0.20943951023931953,2.9059732045705586,85.96118867993161
0.20943951023931953,2.945243112740431,85.96734126486713
0.20943951023931953,2.9845130209103035,85.97377220495659
0.20943951023931953,3.023782929080176,85.98036893175421
0.20943951023931953,3.0630528372500483,85.98701597864411
0.20943951023931953,3.1023227454199205,85.99359753444796
0.20943951023931953,3.141592653589793,86.0
0.2617993877991494,0.0,86.0
0.2617993877991494,0.039269908169872414,85.9999999999999
0.2617993877991494,0.07853981633974483,85.99999999999999
0.2617993877991494,0.11780972450961724,86.0
0.2617993877991494,0.15707963267948966,86.00000000000011
0.2617993877991494,0.19634954084936207,85.99999999999994
0.2617993877991494,0.23561944901923448,85.99999999999987
0.2617993877991494,0.2748893571891069,85.99999999999997
0.2617993877991494,0.3141592653589793,85.99999999999989
0.2617993877991494,0.3534291735288517,86.00000000000006
0.2617993877991494,0.39269908169872414,85.99999999999997
0.2617993877991494,0.43196898986859655,85.99999999999989
0.2617993877991494,0.47123889803846897,86.00000000000003
0.2617993877991494,0.5105088062083414,86.00000000000007
0.2617993877991494,0.5497787143782138,85.99999999999983
0.2617993877991494,0.5890486225480862,85.99999999999994
0.2617993877991494,0.6283185307179586,86.00000000000007
0.2617993877991494,0.667588438887831,86.0
0.2617993877991494,0.7068583470577035,85.99999999999999
0.2617993877991494,0.7461282552275759,85.99999999999991
0.2617993877991494,0.7853981633974483,86.0
0.2617993877991494,0.8246680715673207,86.0000000000001
0.2617993877991494,0.8639379797371931,85.99999999999999
0.2617993877991494,0.9032078879070655,86.0
0.2617993877991494,0.9424777960769379,86.00000000000007
0.2617993877991494,0.9817477042468103,86.0000000000001
0.2617993877991494,1.0210176124166828,85.99999999999997
0.2617993877991494,1.0602875205865552,85.9999999999999
0.2617993877991494,1.0995574287564276,85.99999999999986
0.2617993877991494,1.1388273369263,85.99999999999993
0.2617993877991494,1.1780972450961724,86.00000000000003
0.2617993877991494,1.2173671532660448,86.00000000000009
0.2617993877991494,1.2566370614359172,85.99999999999993
0.2617993877991494,1.2959069696057897,86.00000000000003
0.2617993877991494,1.335176877775662,85.99999999999994
0.2617993877991494,1.3744467859455345,85.99999999999999
0.2617993877991494,1.413716694115407,86.00000000000011
0.2617993877991494,1.4529866022852793,86.0
0.2617993877991494,1.4922565104551517,85.99999999999999
0.2617993877991494,1.5315264186250241,85.99999999999991
0.2617993877991494,1.5707963267948966,86.0
0.2617993877991494,1.610066234964769,85.99999999999989
0.2617993877991494,1.6493361431346414,85.99999999999997
0.2617993877991494,1.6886060513045138,85.99999999999997
0.2617993877991494,1.7278759594743862,86.00000000000007
0.2617993877991494,1.7671458676442586,85.99999999999991
0.2617993877991494,1.806415775814131,86.00000000000011
0.2617993877991494,1.8456856839840035,85.99999999999994
0.2617993877991494,1.8849555921538759,86.0000000000001
0.2617993877991494,1.9242255003237483,86.0
0.2617993877991494,1.9634954084936207,85.99999999999993
0.2617993877991494,2.002765316663493,86.00000000000009
0.2617993877991494,2.0420352248333655,85.99999999999997
0.2617993877991494,2.081305133003238,86.00000000000004
0.2617993877991494,2.1205750411731104,86.00000000000006
0.2617993877991494,2.1598449493429825,86.00000000000007
0.2617993877991494,2.199114857512855,85.99999999999991
0.2617993877991494,2.238384765682728,85.99999999999996
0.2617993877991494,2.2776546738526,86.00000000000003
0.2617993877991494,2.316924582022472,86.00000000000013
0.2617993877991494,2.356194490192345,85.99999999999999
0.2617993877991494,2.3954643983622175,86.00000000000011
0.2617993877991494,2.4347343065320897,86.00000000000016
0.2617993877991494,2.474004214701962,85.99999999999994
0.2617993877991494,2.5132741228718345,86.0
0.2617993877991494,2.552544031041707,86.00000000000016
0.2617993877991494,2.5918139392115793,85.99999999999997
0.2617993877991494,2.6310838473814515,86.0
0.2617993877991494,2.670353755551324,85.99999999999991
0.2617993877991494,2.709623663721197,86.00000000000001
0.2617993877991494,2.748893571891069,86.00000000000007
0.2617993877991494,2.788163480060941,86.00000000000009
0.2617993877991494,2.827433388230814,85.99999999999997
0.2617993877991494,2.8667032964006864,85.99999999999991
0.2617993877991494,2.9059732045705586,85.99999999999994
0.2617993877991494,2.945243112740431,86.00000000000013
0.2617993877991494,2.9845130209103035,85.99999999999987
0.2617993877991494,3.023782929080176,85.99999999999997
0.2617993877991494,3.0630528372500483,86.0
0.2617993877991494,3.1023227454199205,85.99999999999996
0.2617993877991494,3.141592653589793,86.0
0.3141592653589793,0.0,86.0
0.3141592653589793,0.039269908169872414,86.03135202168444
0.3141592653589793,0.07853981633974483,86.06336938715005
0.3141592653589793,0.11780972450961724,86.09523826962501
0.3141592653589793,0.15707963267948966,86.12614881330745
0.3141592653589793,0.19634954084936207,86.1553152296873
0.3141592653589793,0.23561944901923448,86.18199529835698
0.3141592653589793,0.2748893571891069,86.20550879119433
0.3141592653589793,0.3141592653589793,86.22525436534258
0.3141592653589793,0.3534291735288517,86.24072450814148
0.3141592653589793,0.39269908169872414,86.25151816516131
0.3141592653589793,0.43196898986859655,86.25735073959288
0.3141592653589793,0.47123889803846897,86.25806121600307
0.3141592653589793,0.5105088062083414,86.25361623233387
0.3141592653589793,0.5497787143782138,86.24411099921775
0.3141592653589793,0.5890486225480862,86.22976704336841
0.3141592653589793,0.6283185307179586,86.21092683006881
0.3141592653589793,0.667588438887831,86.18804539669763
0.3141592653589793,0.7068583470577035,86.16167920289297
0.3141592653589793,0.7461282552275759,86.13247247156184
0.3141592653589793,0.7853981633974483,86.1011413568034
0.3141592653589793,0.8246680715673207,86.06845632839095
0.3141592653589793,0.8639379797371931,86.03522320645311
0.3141592653589793,0.9032078879070655,86.00226331330475
0.3141592653589793,0.9424777960769379,85.97039323119138
0.3141592653589793,0.9817477042468103,85.9404046644962
0.3141592653589793,1.0210176124166828,85.91304490245713
0.3141592653589793,1.0602875205865552,85.88899836373216
0.3141592653589793,1.0995574287564276,85.86886967758286
0.3141592653589793,1.1388273369263,85.853168718683
0.3141592653589793,1.1780972450961724,85.84229796451956
0.3141592653589793,1.2173671532660448,85.83654248723158
0.3141592653589793,1.2566370614359172,85.83606282692264
0.3141592653589793,1.2959069696057897,85.84089092259283
0.3141592653589793,1.335176877775662,85.85092920159626
0.3141592653589793,1.3744467859455345,85.86595285081502
0.3141592653589793,1.413716694115407,85.88561521443003
0.3141592653589793,1.4529866022852793,85.90945618623213
0.3141592653589793,1.4922565104551517,85.9369133907102
0.3141592653589793,1.5315264186250241,85.96733587851338
0.3141592653589793,1.5707963267948966,86.0
0.3141592653589793,1.610066234964769,86.03412706696659
0.3141592653589793,1.6493361431346414,86.0689023686374
0.3141592653589793,1.6886060513045138,86.10349507464676
0.3141592653589793,1.7278759594743862,86.13707853591501
0.3141592653589793,1.7671458676442586,86.16885048450631
0.3141592653589793,1.806415775814131,86.19805263604074
0.3141592653589793,1.8456856839840035,86.22398921291592
0.3141592653589793,1.8849555921538759,86.24604393315727
0.3141592653589793,1.9242255003237483,86.26369504744991
0.3141592653589793,1.9634954084936207,86.27652805495046
0.3141592653589793,2.002765316663493,86.28424578557578
0.3141592653589793,2.0420352248333655,86.28667560127722
0.3141592653589793,2.081305133003238,86.28377353969914
0.3141592653589793,2.1205750411731104,86.27562529884611
0.3141592653589793,2.1598449493429825,86.26244403912274
0.3141592653589793,2.199114857512855,86.24456505740389
0.3141592653589793,2.238384765682728,86.22243746475648
0.3141592653589793,2.2776546738526,86.19661307313943
0.3141592653589793,2.316924582022472,86.16773276506929
0.3141592653589793,2.356194490192345,86.13651068213673
0.3141592653589793,2.3954643983622175,86.10371662189823
0.3141592653589793,2.4347343065320897,86.07015707669972
0.3141592653589793,2.474004214701962,86.03665538136354
0.3141592653589793,2.5132741228718345,86.00403145852654
0.3141592653589793,2.552544031041707,85.97308166025047
0.3141592653589793,2.5918139392115793,85.94455920208527
0.3141592653589793,2.6310838473814515,85.91915567109757
0.3141592653589793,2.670353755551324,85.89748406285716
0.3141592653589793,2.709623663721197,85.88006376466579
0.3141592653589793,2.748893571891069,85.86730785430879
0.3141592653589793,2.788163480060941,85.85951302654006
0.3141592653589793,2.827433388230814,85.85685239473715
0.3141592653589793,2.8667032964006864,85.85937134431435
0.3141592653589793,2.9059732045705586,85.86698653927984
0.3141592653589793,2.945243112740431,85.87948810563412
0.3141592653589793,2.9845130209103035,85.89654493703738
0.3141592653589793,3.023782929080176,85.91771299125386
0.3141592653589793,3.0630528372500483,85.94244637219758
0.3141592653589793,3.1023227454199205,85.97011092379557
0.3141592653589793,3.141592653589793,86.0
